Numero di serie:	21335987 --

Data ora, GMT -10:00	Temp, (*C)	Intensità, (lux)	Pulsante Giù	Pulsante Su	Connetti host	EOF	
2022-06-28 16:06:14	28,18	8366,08	 	 	 	 	
2022-06-28 16:11:14	29,08	2352,64	 	 	 	 	
2022-06-28 16:16:14	28,95	1229,12	 	 	 	 	
2022-06-28 16:21:14	28,87	1049,28	 	 	 	 	
2022-06-28 16:26:14	28,87	3392,00	 	 	 	 	
2022-06-28 16:31:14	28,91	3038,72	 	 	 	 	
2022-06-28 16:36:14	28,87	2328,32	 	 	 	 	
2022-06-28 16:41:14	28,87	999,68	 	 	 	 	
2022-06-28 16:46:14	28,83	462,72	 	 	 	 	
2022-06-28 16:51:14	28,65	507,04	 	 	 	 	
2022-06-28 16:56:14	28,57	840,64	 	 	 	 	
2022-06-28 17:01:14	28,83	4049,92	 	 	 	 	
2022-06-28 17:06:14	28,57	1255,36	 	 	 	 	
2022-06-28 17:11:14	28,48	643,52	 	 	 	 	
2022-06-28 17:16:14	28,40	413,76	 	 	 	 	
2022-06-28 17:21:14	28,31	511,84	 	 	 	 	
2022-06-28 17:26:14	28,27	545,12	 	 	 	 	
2022-06-28 17:31:14	28,23	707,84	 	 	 	 	
2022-06-28 17:36:14	28,23	784,00	 	 	 	 	
2022-06-28 17:41:14	28,10	269,76	 	 	 	 	
2022-06-28 17:46:14	28,10	380,32	 	 	 	 	
2022-06-28 17:51:14	27,97	444,48	 	 	 	 	
2022-06-28 17:56:14	27,97	421,44	 	 	 	 	
2022-06-28 18:01:14	27,93	484,16	 	 	 	 	
2022-06-28 18:06:14	27,88	402,72	 	 	 	 	
2022-06-28 18:11:14	27,88	370,08	 	 	 	 	
2022-06-28 18:16:14	27,80	324,72	 	 	 	 	
2022-06-28 18:21:14	27,71	313,68	 	 	 	 	
2022-06-28 18:26:14	27,71	208,16	 	 	 	 	
2022-06-28 18:31:14	27,63	200,48	 	 	 	 	
2022-06-28 18:36:14	27,63	213,28	 	 	 	 	
2022-06-28 18:41:14	27,58	165,36	 	 	 	 	
2022-06-28 18:46:14	27,58	140,52	 	 	 	 	
2022-06-28 18:51:14	27,54	123,36	 	 	 	 	
2022-06-28 18:56:14	27,50	101,08	 	 	 	 	
2022-06-28 19:01:14	27,45	95,04	 	 	 	 	
2022-06-28 19:06:14	27,45	65,46	 	 	 	 	
2022-06-28 19:11:14	27,41	47,46	 	 	 	 	
2022-06-28 19:16:14	27,37	30,15	 	 	 	 	
2022-06-28 19:21:14	27,41	16,27	 	 	 	 	
2022-06-28 19:26:14	27,32	7,45	 	 	 	 	
2022-06-28 19:31:14	27,28	2,77	 	 	 	 	
2022-06-28 19:36:14	27,28	0,63	 	 	 	 	
2022-06-28 19:41:14	27,24	0,00	 	 	 	 	
2022-06-28 19:46:14	27,24	0,00	 	 	 	 	
2022-06-28 19:51:14	27,20	0,00	 	 	 	 	
2022-06-28 19:56:14	27,15	0,00	 	 	 	 	
2022-06-28 20:01:14	27,11	0,00	 	 	 	 	
2022-06-28 20:06:14	27,11	0,00	 	 	 	 	
2022-06-28 20:11:14	27,15	0,00	 	 	 	 	
2022-06-28 20:16:14	27,07	0,00	 	 	 	 	
2022-06-28 20:21:14	27,07	0,00	 	 	 	 	
2022-06-28 20:26:14	27,02	0,00	 	 	 	 	
2022-06-28 20:31:14	27,02	0,00	 	 	 	 	
2022-06-28 20:36:14	27,02	0,00	 	 	 	 	
2022-06-28 20:41:14	27,02	0,00	 	 	 	 	
2022-06-28 20:46:14	26,98	4,47	 	 	 	 	
2022-06-28 20:51:14	27,41	0,00	 	 	 	 	
2022-06-28 20:56:14	27,37	0,00	 	 	 	 	
2022-06-28 21:01:14	27,54	0,00	 	 	 	 	
2022-06-28 21:06:14	27,75	0,00	 	 	 	 	
2022-06-28 21:11:14	27,88	0,00	 	 	 	 	
2022-06-28 21:16:14	27,75	0,00	 	 	 	 	
2022-06-28 21:21:14	27,58	0,00	 	 	 	 	
2022-06-28 21:26:14	27,54	0,00	 	 	 	 	
2022-06-28 21:31:14	27,45	0,00	 	 	 	 	
2022-06-28 21:36:14	27,41	0,00	 	 	 	 	
2022-06-28 21:41:14	27,37	0,00	 	 	 	 	
2022-06-28 21:46:14	27,32	0,00	 	 	 	 	
2022-06-28 21:51:14	27,24	0,00	 	 	 	 	
2022-06-28 21:56:14	27,24	0,00	 	 	 	 	
2022-06-28 22:01:14	27,20	0,00	 	 	 	 	
2022-06-28 22:06:14	27,15	0,00	 	 	 	 	
2022-06-28 22:11:14	27,15	0,21	 	 	 	 	
2022-06-28 22:16:14	27,11	0,00	 	 	 	 	
2022-06-28 22:21:14	27,02	0,00	 	 	 	 	
2022-06-28 22:26:14	27,02	0,00	 	 	 	 	
2022-06-28 22:31:14	27,02	0,00	 	 	 	 	
2022-06-28 22:36:14	26,94	0,00	 	 	 	 	
2022-06-28 22:41:14	26,94	0,00	 	 	 	 	
2022-06-28 22:46:14	26,94	0,00	 	 	 	 	
2022-06-28 22:51:14	26,94	0,00	 	 	 	 	
2022-06-28 22:56:14	26,90	0,00	 	 	 	 	
2022-06-28 23:01:14	26,85	0,00	 	 	 	 	
2022-06-28 23:06:14	26,85	0,21	 	 	 	 	
2022-06-28 23:11:14	26,85	0,00	 	 	 	 	
2022-06-28 23:16:14	26,85	0,85	 	 	 	 	
2022-06-28 23:21:14	26,81	0,00	 	 	 	 	
2022-06-28 23:26:14	26,81	0,00	 	 	 	 	
2022-06-28 23:31:14	26,77	0,00	 	 	 	 	
2022-06-28 23:36:14	26,77	0,00	 	 	 	 	
2022-06-28 23:41:14	26,68	0,00	 	 	 	 	
